N° OP;Descrição do Item;Empresa;Data de Lançamento da OP;N° Pedido de Venda;N° Nota Fiscal;Situação da Garantia
10556;RCI 62A10 3/HG/STD/D - 2189;Termoprol Zanotti do Brasil Ltda;07/02/2025;8468;NF 47099;Está na Garantia
10556;RCI 62A10 3/HG/STD/D - 2189;Termoprol Zanotti do Brasil Ltda;07/02/2025;8468;NF 47100;Está na Garantia
10556;RCI 62A10 3/HG/STD/D - 2189;Termoprol Zanotti do Brasil Ltda;07/02/2025;8468;NF 47105;Está na Garantia
10557;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;07/02/2025;8454;NF 47048;Está na Garantia
10558;TC-1000 - 1004 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;07/02/2025;8407;NF 47047;Está na Garantia
10561;CTC 312A4 2/STD/G6/P/50HZ - 2239;Arneg Argentina S.A.;10/02/2025;8465;NF 47017;Está na Garantia
10562;RTC 352E6 3/STD/W4/RR - 2227;Frigotecnica Industria e Comercio de Equipamentos para Refrigeracao Ltda - EPP;10/02/2025;8396;NF 46996;Está na Garantia
10563;RTC 314A4 2/STD/W9/RR - 1535;Perfil Refrigeracao Ind. Com. e Servico Ltda;11/02/2025;8526;NF 46945;Está na Garantia
10564;RFD 31E04 2/STD/CI/W4/AP/RR -1400;Perfil Refrigeracao Ind. Com. e Servico Ltda;11/02/2025;8526;NF 46945;Está na Garantia
10565;RFD 31E07 2/STD/W2/RR - 1493;Perfil Refrigeracao Ind. Com. e Servico Ltda;11/02/2025;8526;NF 46945;Está na Garantia
10566;RFD 32E07 2/STD/W4 - 1400;Perfil Refrigeracao Ind. Com. e Servico Ltda;11/02/2025;8526;NF 46945;Está na Garantia
10567;RCI 52D06 3/STD/W40/RR - 1350;Perfil Refrigeracao Ind. Com. e Servico Ltda;11/02/2025;8526;NF 46945;Está na Garantia
10568;CCI 52A10 3/ED/STD/SDR - 1873;Perfil Refrigeracao Ind. Com. e Servico Ltda;11/02/2025;8526;NF 46945;Está na Garantia
10569;RCI 42A10 3/STD/W12 - 1402;Perfil Refrigeracao Ind. Com. e Servico Ltda;11/02/2025;8526;NF 46945;Está na Garantia
10570;VCR 557EZ905 3/STD/TP;Natter Industria e Comercio de Peixes Ltda;11/02/2025;8401;NF 47037;Está na Garantia
10570;VCR 557EZ905 3/STD/TP;Natter Industria e Comercio de Peixes Ltda;11/02/2025;8401;NF 47079;Está na Garantia
10571;RCI 42A06 3/STD/BD;Profrio Ltda;11/02/2025;8485;NF 47086;Está na Garantia
10571;RCI 42A06 3/STD/BD;Profrio Ltda;11/02/2025;8485;NF 47098;Está na Garantia
10572;RCI 42B10 3/ED/STD/BD/RC;Profrio Ltda;11/02/2025;8485;NF 47086;Está na Garantia
10572;RCI 42B10 3/ED/STD/BD/RC;Profrio Ltda;11/02/2025;8485;NF 47098;Está na Garantia
10573;RCI 52B10 3/HG/STD/BD/RC;Profrio Ltda;11/02/2025;8485;NF 47086;Está na Garantia
10573;RCI 52B10 3/HG/STD/BD/RC;Profrio Ltda;11/02/2025;8485;NF 47098;Está na Garantia
10574;RTC 314A8 2/ED/STD;Sabores Trimais Industria e Comercio de Produtos Alimenticios Ltdas;11/02/2025;8474;NF 47087;Está na Garantia
10575;SPT 20T8R 1010A CO/CA/AP - 2115;Toffano Produtos Alimenticios Ltda;11/02/2025;8483;NF 47083;Está na Garantia
10576;FCR 298EZ903 V/2/STD/TP;Supermercados Jau Serve Ltda;11/02/2025;8522;NF 47089;Está na Garantia
10577;FCR 108EC802 V/2/STD/TP;Supermercados Jau Serve Ltda;11/02/2025;8522;NF 47089;Está na Garantia
10578;RTC 313A6 2/STD;Supermercados Jau Serve Ltda;11/02/2025;8522;NF 47089;Está na Garantia
10579;RTC 312A8 2/ED/STD;Supermercados Jau Serve Ltda;11/02/2025;8522;NF 47089;Está na Garantia
10580;RTC 253E8 2/ED/STD;Supermercados Jau Serve Ltda;11/02/2025;8522;NF 47089;Está na Garantia
10581;RTC 254A6 2/STD;Supermercados Jau Serve Ltda;11/02/2025;8522;NF 47089;Está na Garantia
10582;FCR 083EZ901 V/3/STD;Frisabor Alimentos Ltda;11/02/2025;8510;NF 47085;Está na Garantia
10583;FCR 073EZ53 V/2/STD/TP;Auto Posto Beija Flor Ltda;11/02/2025;8525;NF 47084;Está na Garantia
10584;FCR 156AC803 H/3/STD/CE/MT - 2151;Bitzer Compressores Ltda;11/02/2025;8476;NF 47095;Está na Garantia
10585;CTC 312A4 2/STD/G6/P/50HZ - 2239;Arneg Argentina S.A.;11/02/2025;8528;NF 47152;Está na Garantia
10586;VCR 240EZ902 3/STD/G48/IXP/50Hz - 2208;Arneg Argentina S.A.;11/02/2025;8528;NF 47152;Está na Garantia
10587;NTC 352E8 3/STD/CI/BD/DX - 2199;Frigorifico Sao Joaquim Ltda;11/02/2025;8524;NF 47131;Está na Garantia
10589;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;11/02/2025;8517;NF 47081;Está na Garantia
10589;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;11/02/2025;8517;NF 47082;Está na Garantia
10590;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;11/02/2025;8685;NF 47277;Está na Garantia
10590;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;11/02/2025;8685;NF 47303;Está na Garantia
10590;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;11/02/2025;8685;NF 47304;Está na Garantia
10590;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;11/02/2025;8685;NF 47350;Está na Garantia
10617;ICR-W 1123 91EZ01 VHT/2/IX/CA/CE - 2219;Rolls - Royce Solutions Brasil Ltda;17/02/2025;8366;;Está na Garantia
10617;ICR-W 1123 91EZ01 VHT/2/IX/CA/CE - 2219;Rolls - Royce Solutions Brasil Ltda;17/02/2025;8366;NF 47078;Está na Garantia
